21	KB742522.1	78.59	5926	889	88	18259	23927	2500	8302	0.0	 4911
21	KB742522.1	78.63	5335	788	100	165624	170757	173909	179092	0.0	 4349
21	KB742522.1	82.27	4117	558	54	182447	186472	191860	195895	0.0	 4046
21	KB742522.1	85.01	3296	344	33	33793	36969	20543	23807	0.0	 3703
21	KB742522.1	80.55	3502	488	51	44790	48153	35670	39116	0.0	 3189
21	KB742522.1	79.19	3623	551	45	29686	33153	15856	19430	0.0	 3115
21	KB742522.1	80.94	3310	462	56	84449	87646	79873	83125	0.0	 3025
21	KB742522.1	79.30	3492	444	68	156887	160214	163662	167038	0.0	 2984
21	KB742522.1	85.35	2608	312	23	59997	62554	51898	54485	0.0	 2940
21	KB742522.1	76.92	3735	577	78	107451	111086	109183	112731	0.0	 2755
21	KB742522.1	76.03	3725	680	60	113998	117608	117739	121364	0.0	 2614
21	KB742522.1	80.08	2892	416	46	24099	26866	9460	12315	0.0	 2556
21	KB742522.1	83.52	2349	278	25	187752	190046	198200	200493	0.0	 2477
21	KB742522.1	84.39	2204	251	24	27048	29190	12876	15047	0.0	 2399
21	KB742522.1	73.94	3738	622	72	98159	101614	97009	100676	0.0	 2343
21	KB742522.1	77.04	3101	490	60	127253	130246	133831	136816	0.0	 2313
21	KB742522.1	79.68	2515	384	32	144683	147173	151759	154170	0.0	 2203
21	KB742522.1	72.72	3874	670	88	162043	165615	169757	173544	0.0	 2174
21	KB742522.1	78.83	2546	364	35	197807	200248	207760	210234	0.0	 2161
21	KB742522.1	77.75	2656	402	38	65787	68286	58771	61393	0.0	 2125
21	KB742522.1	80.12	2424	365	40	121276	123651	124965	127319	0.0	 2123
21	KB742522.1	76.28	2905	463	51	138196	141050	145301	148029	0.0	 2107
21	KB742522.1	86.52	1721	222	5	78296	80007	72503	74222	0.0	 2044
21	KB742522.1	74.33	3187	560	61	193587	196662	204055	207094	0.0	 2017
21	KB742522.1	84.24	1745	195	26	36978	38683	24188	25891	0.0	 1862
21	KB742522.1	75.19	2644	449	60	118338	120857	122248	124808	0.0	 1727
21	KB742522.1	80.95	1722	258	20	41380	43062	30461	32151	0.0	 1600
21	KB742522.1	77.56	2086	331	41	111915	113940	114192	116200	0.0	 1591
21	KB742522.1	73.79	2640	444	64	75477	77937	68995	71565	0.0	 1577
21	KB742522.1	72.11	3026	550	86	178155	181045	186916	189782	0.0	 1530
21	KB742522.1	84.82	1344	160	10	133002	134333	140147	141458	0.0	 1499
21	KB742522.1	80.56	1574	196	32	43143	44657	33053	34575	0.0	 1415
21	KB742522.1	78.95	1615	198	24	39855	41361	28040	29620	0.0	 1400
21	KB742522.1	74.63	2172	372	45	154737	156788	161369	163481	0.0	 1391
21	KB742522.1	79.28	1617	237	28	191486	193058	202476	204038	0.0	 1368
21	KB742522.1	81.71	1416	208	17	89053	90445	84474	85861	0.0	 1355
21	KB742522.1	75.94	1962	336	43	102285	104179	102423	104315	0.0	 1339
21	KB742522.1	71.64	2532	472	57	94814	97154	91200	93676	0.0	 1294
21	KB742522.1	82.28	1298	181	21	50461	51716	41002	42292	0.0	 1254
21	KB742522.1	77.28	1593	245	22	211342	212852	222186	223743	0.0	 1247
21	KB742522.1	81.20	1298	157	28	56494	57716	47825	49110	0.0	 1193
21	KB742522.1	78.54	1412	228	19	181070	182431	190391	191777	0.0	 1162
21	KB742522.1	78.58	1396	189	25	106086	107428	107418	108756	0.0	 1157
21	KB742522.1	80.11	1312	189	26	93367	94621	89691	90987	0.0	 1137
21	KB742522.1	88.00	892	79	7	58879	59745	50726	51614	0.0	 1121
21	KB742522.1	84.14	1053	138	13	82175	83208	76953	77995	0.0	 1113
21	KB742522.1	84.79	960	127	11	136418	137368	143952	144901	0.0	 1041
21	KB742522.1	76.27	1441	250	23	16899	18255	988	2420	0.0	 1036
21	KB742522.1	75.11	1527	251	27	171738	173181	179772	181252	0.0	 1036
21	KB742522.1	83.86	979	108	15	135167	136124	142221	143170	0.0	 1031
21	KB742522.1	85.05	923	126	8	52648	53561	43501	44420	0.0	 1018
21	KB742522.1	74.93	1460	261	28	201224	202642	211679	213074	0.0	  951
21	KB742522.1	77.77	1237	199	26	69211	70396	62901	64112	0.0	  942
21	KB742522.1	77.20	1193	197	18	92207	93358	88412	89570	0.0	  911
21	KB742522.1	87.98	707	78	4	73922	74625	68167	68869	0.0	  881
21	KB742522.1	79.26	1061	193	17	210276	211325	218433	219477	0.0	  870
21	KB742522.1	79.74	997	125	20	161089	162035	167606	168575	0.0	  866
21	KB742522.1	81.46	879	137	9	124304	125161	129449	130322	0.0	  834
21	KB742522.1	73.66	1401	230	35	151285	152620	157799	159125	0.0	  830
21	KB742522.1	87.22	665	73	1	142108	142760	149982	150646	0.0	  823
21	KB742522.1	82.71	798	123	5	53744	54538	44678	45463	0.0	  809
21	KB742522.1	83.31	779	117	9	68283	69054	61456	62228	0.0	  791
21	KB742522.1	88.74	613	58	4	90877	91485	86561	87166	0.0	  787
21	KB742522.1	74.44	1248	232	24	190269	191458	200876	202094	0.0	  783
21	KB742522.1	77.29	938	114	15	175975	176881	184736	185605	0.0	  753
21	KB742522.1	81.85	755	123	5	186878	187624	197077	197825	0.0	  735
21	KB742522.1	76.18	936	142	16	104187	105089	105568	106455	0.0	  684
21	KB742522.1	86.23	581	53	7	71392	71952	65016	65589	0.0	  681
21	KB742522.1	70.45	1462	276	34	152634	154020	159261	160641	0.0	  677
21	KB742522.1	74.81	1060	160	30	87749	88724	83408	84444	0.0	  670
21	KB742522.1	78.28	801	124	10	200413	201209	210227	210981	0.0	  661
21	KB742522.1	80.27	735	116	10	63873	64586	56075	56801	0.0	  654
21	KB742522.1	86.98	530	48	4	70634	71161	64155	64665	0.0	  646
21	KB742522.1	72.84	1097	185	28	149149	150187	155621	156662	7e-174	  610
21	KB742522.1	80.87	643	90	6	55679	56293	46767	47404	2e-173	  609
21	KB742522.1	72.64	1060	193	20	64768	65786	57128	58131	3e-171	  601
21	KB742522.1	76.47	765	106	14	80471	81182	75007	75750	2e-162	  572
21	KB742522.1	72.04	1141	239	27	174800	175901	183376	184475	6e-162	  571
21	KB742522.1	83.13	569	88	7	208253	208820	216760	217321	2e-161	  569
21	KB742522.1	85.08	496	61	2	48558	49052	39327	39810	9e-160	  563
21	KB742522.1	74.52	883	157	19	130313	131181	136992	137820	5e-157	  554
21	KB742522.1	80.63	599	84	8	205071	205653	214457	215039	6e-156	  551
21	KB742522.1	72.60	1011	191	23	54682	55634	45683	46665	2e-155	  549
21	KB742522.1	86.98	461	47	6	72058	72508	65783	66240	2e-154	  545
21	KB742522.1	71.92	1111	199	34	125303	126356	131462	132516	2e-154	  545
21	KB742522.1	78.32	692	132	11	91519	92199	87372	88056	3e-152	  538
21	KB742522.1	84.65	495	65	7	171014	171502	179191	179680	2e-149	  529
21	KB742522.1	86.25	451	54	4	207591	208040	215791	216234	8e-148	  524
21	KB742522.1	72.17	1017	193	26	131607	132588	138440	139401	3e-147	  522
21	KB742522.1	80.10	593	102	8	213072	213654	223745	224331	1e-145	  517
21	KB742522.1	82.34	504	75	3	203922	204425	213926	214415	6e-143	  508
21	KB742522.1	77.38	672	90	20	214550	215210	224759	225379	1e-138	  493
21	KB742522.1	76.59	692	116	17	208918	209598	217620	218276	2e-135	  482
21	KB742522.1	76.57	636	94	10	52012	52592	42553	43188	8e-135	  480
21	KB742522.1	86.67	405	47	4	186477	186880	195967	196365	3e-133	  475
21	KB742522.1	71.40	986	171	30	62949	63873	55044	55979	4e-132	  471
21	KB742522.1	84.19	430	57	3	81625	82048	75914	76338	2e-130	  466
21	KB742522.1	85.17	418	57	3	173325	173740	181271	181685	2e-130	  466
21	KB742522.1	76.62	616	78	14	15227	15807	1	585	3e-128	  459
21	KB742522.1	77.59	589	118	8	38889	39468	26749	27332	6e-124	  444
21	KB742522.1	80.86	465	68	6	83214	83659	79384	79846	1e-119	  430
21	KB742522.1	72.46	737	111	16	196971	197684	207096	207763	6e-118	  425
21	KB742522.1	77.22	562	90	11	173735	174262	182360	182917	7e-117	  421
21	KB742522.1	79.16	451	51	5	29220	29646	15244	15675	1e-112	  407
21	KB742522.1	74.54	597	87	11	101625	102169	100955	101538	6e-111	  401
21	KB742522.1	82.44	410	58	6	150339	150736	156762	157169	6e-111	  401
21	KB742522.1	74.42	649	128	14	154096	154732	160644	161266	9e-109	  394
21	KB742522.1	69.13	946	211	18	49116	49986	39957	40896	6e-105	  381
21	KB742522.1	80.19	419	69	4	203253	203657	213079	213497	3e-103	  376
21	KB742522.1	79.25	429	57	9	123871	124276	128136	128555	6e-99	  361
21	KB742522.1	81.66	349	48	6	111525	111868	113504	113841	3e-89	  329
21	KB742522.1	89.02	255	24	2	160350	160602	167326	167578	3e-89	  329
21	KB742522.1	85.98	264	21	3	117614	117877	121958	122205	9e-84	  311
21	KB742522.1	68.82	760	157	15	72993	73714	66703	67420	1e-82	  307
21	KB742522.1	72.65	607	112	20	105424	106000	106573	107155	4e-82	  306
21	KB742522.1	93.96	182	11	0	139187	139368	135681	135500	5e-74	  279
21	KB742522.1	94.41	179	10	0	128911	129089	146447	146269	5e-74	  279
21	KB742522.1	79.81	322	50	5	177484	177792	185811	186130	5e-74	  279
21	KB742522.1	89.10	211	21	1	206436	206646	215558	215766	6e-73	  275
21	KB742522.1	88.40	181	16	2	145669	145849	135685	135510	8e-59	  228
21	KB742522.1	89.53	172	16	1	128920	129089	152892	152721	3e-58	  226
